RUN	com.jeppesen.ncs.PerformanceSimulation	performancesimulation	1730124511514	 	3.0.2
USER	Load - Runway	521	START	1730124518702	1730124518702
USER	Load - Runway	522	START	1730124518708	1730124518708
USER	Load - Runway	523	START	1730124518713	1730124518713
USER	Load - Runway	524	START	1730124518719	1730124518719
USER	Load - Runway	525	START	1730124518724	1730124518724
USER	Load - Runway	526	START	1730124518729	1730124518729
USER	Load - Runway	527	START	1730124518735	1730124518735
USER	Load - Runway	528	START	1730124518739	1730124518739
USER	Load - Runway	529	START	1730124518744	1730124518744
USER	Load - Runway	530	START	1730124518749	1730124518749
USER	Load - Runway	531	START	1730124518755	1730124518755
USER	Load - Runway	532	START	1730124518767	1730124518767
USER	Load - Runway	533	START	1730124518772	1730124518772
USER	Load - Runway	534	START	1730124518778	1730124518778
USER	Load - Runway	535	START	1730124518784	1730124518784
USER	Load - Runway	536	START	1730124518789	1730124518789
USER	Load - Runway	537	START	1730124518794	1730124518794
USER	Load - Runway	538	START	1730124518799	1730124518799
USER	Load - Runway	539	START	1730124518805	1730124518805
USER	Load - Runway	540	START	1730124518810	1730124518810
USER	Load - Runway	541	START	1730124518816	1730124518816
USER	Load - Runway	542	START	1730124518821	1730124518821
USER	Load - Runway	543	START	1730124518826	1730124518826
USER	Load - Runway	544	START	1730124518833	1730124518833
USER	Load - Runway	545	START	1730124518839	1730124518839
USER	Load - Runway	546	START	1730124518845	1730124518845
USER	Load - Runway	547	START	1730124518850	1730124518850
USER	Load - Runway	548	START	1730124518856	1730124518856
USER	Load - Runway	549	START	1730124518862	1730124518862
USER	Load - Runway	550	START	1730124518868	1730124518868
USER	Load - Runway	551	START	1730124518874	1730124518874
USER	Load - Runway	552	START	1730124518880	1730124518880
USER	Load - Runway	553	START	1730124518885	1730124518885
USER	Load - Runway	554	START	1730124518891	1730124518891
USER	Load - Runway	555	START	1730124518896	1730124518896
USER	Load - Runway	556	START	1730124518902	1730124518902
USER	Load - Runway	557	START	1730124518907	1730124518907
USER	Load - Runway	558	START	1730124518912	1730124518912
USER	Load - Runway	559	START	1730124518918	1730124518918
USER	Load - Runway	560	START	1730124518924	1730124518924
USER	Load - Runway	561	START	1730124518929	1730124518929
USER	Load - Runway	562	START	1730124518935	1730124518935
USER	Load - Runway	563	START	1730124518941	1730124518941
USER	Load - Runway	564	START	1730124518947	1730124518947
USER	Load - Runway	565	START	1730124518952	1730124518952
USER	Load - Runway	566	START	1730124518957	1730124518957
USER	Load - Runway	567	START	1730124518962	1730124518962
USER	Load - Runway	568	START	1730124518967	1730124518967
USER	Load - Runway	569	START	1730124518974	1730124518974
USER	Load - Runway	570	START	1730124518980	1730124518980
USER	Load - Runway	571	START	1730124518985	1730124518985
USER	Load - Runway	572	START	1730124518990	1730124518990
USER	Load - Runway	573	START	1730124518999	1730124518999
USER	Load - Runway	574	START	1730124519005	1730124519005
USER	Load - Runway	575	START	1730124519012	1730124519012
USER	Load - Runway	576	START	1730124519017	1730124519017
USER	Load - Runway	577	START	1730124519024	1730124519024
USER	Load - Runway	578	START	1730124519031	1730124519031
USER	Load - Runway	579	START	1730124519038	1730124519038
USER	Load - Runway	580	START	1730124519044	1730124519044
USER	Load - Runway	581	START	1730124519050	1730124519050
USER	Load - Runway	582	START	1730124519055	1730124519055
USER	Load - Runway	583	START	1730124519061	1730124519061
USER	Load - Runway	584	START	1730124519068	1730124519068
USER	Load - Runway	585	START	1730124519075	1730124519075
USER	Load - Runway	586	START	1730124519081	1730124519081
USER	Load - Runway	587	START	1730124519086	1730124519086
USER	Load - Runway	588	START	1730124519091	1730124519091
USER	Load - Runway	589	START	1730124519096	1730124519096
USER	Load - Runway	590	START	1730124519102	1730124519102
USER	Load - Runway	591	START	1730124519107	1730124519107
USER	Load - Runway	592	START	1730124519113	1730124519113
USER	Load - Runway	593	START	1730124519118	1730124519118
USER	Load - Runway	594	START	1730124519125	1730124519125
USER	Load - Runway	595	START	1730124519130	1730124519130
USER	Load - Runway	596	START	1730124519135	1730124519135
USER	Load - Runway	597	START	1730124519140	1730124519140
USER	Load - Runway	598	START	1730124519146	1730124519146
USER	Load - Runway	599	START	1730124519151	1730124519151
USER	Load - Runway	600	START	1730124519158	1730124519158
USER	Load - Runway	601	START	1730124519164	1730124519164
USER	Load - Runway	602	START	1730124519171	1730124519171
USER	Load - Runway	603	START	1730124519177	1730124519177
USER	Load - Runway	604	START	1730124519182	1730124519182
USER	Load - Runway	605	START	1730124519188	1730124519188
USER	Load - Runway	606	START	1730124519194	1730124519194
USER	Load - Runway	607	START	1730124519200	1730124519200
USER	Load - Runway	608	START	1730124519207	1730124519207
USER	Load - Runway	609	START	1730124519214	1730124519214
USER	Load - Runway	610	START	1730124519220	1730124519220
USER	Load - Runway	611	START	1730124519226	1730124519226
USER	Load - Runway	612	START	1730124519233	1730124519233
USER	Load - Runway	613	START	1730124519240	1730124519240
USER	Load - Runway	614	START	1730124519247	1730124519247
USER	Load - Runway	615	START	1730124519253	1730124519253
USER	Load - Runway	616	START	1730124519258	1730124519258
USER	Load - Runway	617	START	1730124519264	1730124519264
USER	Load - Runway	618	START	1730124519271	1730124519271
USER	Load - Runway	619	START	1730124519277	1730124519277
USER	Load - Runway	620	START	1730124519283	1730124519283
USER	Load - Runway	621	START	1730124519289	1730124519289
USER	Load - Runway	622	START	1730124519295	1730124519295
USER	Load - Runway	623	START	1730124519311	1730124519311
USER	Load - Runway	624	START	1730124519317	1730124519317
USER	Load - Runway	625	START	1730124519323	1730124519323
USER	Load - Runway	626	START	1730124519349	1730124519349
USER	Load - Runway	627	START	1730124519357	1730124519357
USER	Load - Runway	628	START	1730124519364	1730124519364
USER	Load - Runway	629	START	1730124519371	1730124519371
USER	Load - Runway	630	START	1730124519379	1730124519379
USER	Load - Runway	631	START	1730124519387	1730124519387
USER	Load - Runway	632	START	1730124519393	1730124519393
USER	Load - Runway	633	START	1730124519400	1730124519400
USER	Load - Runway	634	START	1730124519407	1730124519407
USER	Load - Runway	635	START	1730124519415	1730124519415
USER	Load - Runway	636	START	1730124519421	1730124519421
USER	Load - Runway	637	START	1730124519427	1730124519427
USER	Load - Runway	638	START	1730124519433	1730124519433
USER	Load - Runway	639	START	1730124519441	1730124519441
USER	Load - Runway	640	START	1730124519449	1730124519449
USER	Load - Runway	641	START	1730124519457	1730124519457
USER	Load - Runway	642	START	1730124519464	1730124519464
USER	Load - Runway	643	START	1730124519470	1730124519470
USER	Load - Runway	644	START	1730124519477	1730124519477
USER	Load - Runway	645	START	1730124519484	1730124519484
USER	Load - Runway	646	START	1730124519491	1730124519491
USER	Load - Runway	647	START	1730124519496	1730124519496
USER	Load - Runway	648	START	1730124519500	1730124519500
USER	Load - Runway	649	START	1730124519504	1730124519504
USER	Load - Runway	650	START	1730124519508	1730124519508
USER	Load - Runway	651	START	1730124519513	1730124519513
USER	Load - Runway	652	START	1730124519518	1730124519518
USER	Load - Runway	653	START	1730124519524	1730124519524
USER	Load - Runway	654	START	1730124519530	1730124519530
USER	Load - Runway	655	START	1730124519546	1730124519546
USER	Load - Runway	656	START	1730124519553	1730124519553
USER	Load - Runway	657	START	1730124519558	1730124519558
USER	Load - Runway	658	START	1730124519564	1730124519564
USER	Load - Runway	659	START	1730124519570	1730124519570
USER	Load - Runway	660	START	1730124519576	1730124519576
USER	Load - Runway	661	START	1730124519582	1730124519582
USER	Load - Runway	662	START	1730124519586	1730124519586
USER	Load - Runway	663	START	1730124519590	1730124519590
USER	Load - Runway	664	START	1730124519594	1730124519594
USER	Load - Runway	665	START	1730124519601	1730124519601
USER	Load - Runway	666	START	1730124519607	1730124519607
USER	Load - Runway	667	START	1730124519612	1730124519612
USER	Load - Runway	668	START	1730124519617	1730124519617
USER	Load - Runway	669	START	1730124519625	1730124519625
USER	Load - Runway	670	START	1730124519631	1730124519631
USER	Load - Runway	671	START	1730124519636	1730124519636
USER	Load - Runway	672	START	1730124519643	1730124519643
USER	Load - Runway	673	START	1730124519649	1730124519649
USER	Load - Runway	674	START	1730124519656	1730124519656
USER	Load - Runway	675	START	1730124519662	1730124519662
USER	Load - Runway	676	START	1730124519666	1730124519666
USER	Load - Runway	677	START	1730124519670	1730124519670
USER	Load - Runway	678	START	1730124519675	1730124519675
USER	Load - Runway	679	START	1730124519680	1730124519680
USER	Load - Runway	680	START	1730124519685	1730124519685
USER	Load - Runway	681	START	1730124519690	1730124519690
USER	Load - Runway	682	START	1730124519694	1730124519694
USER	Load - Runway	683	START	1730124519698	1730124519698
USER	Load - Runway	684	START	1730124519702	1730124519702
USER	Load - Runway	685	START	1730124519706	1730124519706
USER	Load - Runway	686	START	1730124519711	1730124519711
USER	Load - Runway	687	START	1730124519715	1730124519715
USER	Load - Runway	688	START	1730124519719	1730124519719
USER	Load - Runway	689	START	1730124519723	1730124519723
USER	Load - Runway	690	START	1730124519728	1730124519728
USER	Load - Runway	691	START	1730124519732	1730124519732
USER	Load - Runway	692	START	1730124519738	1730124519738
USER	Load - Runway	693	START	1730124519742	1730124519742
USER	Load - Runway	694	START	1730124519746	1730124519746
USER	Load - Runway	695	START	1730124519750	1730124519750
USER	Load - Runway	696	START	1730124519754	1730124519754
USER	Load - Runway	697	START	1730124519758	1730124519758
USER	Load - Runway	698	START	1730124519762	1730124519762
USER	Load - Runway	699	START	1730124519766	1730124519766
USER	Load - Runway	700	START	1730124519770	1730124519770
USER	Load - Runway	701	START	1730124519774	1730124519774
USER	Load - Runway	702	START	1730124519778	1730124519778
USER	Load - Runway	703	START	1730124519782	1730124519782
USER	Load - Runway	704	START	1730124519786	1730124519786
USER	Load - Runway	705	START	1730124519790	1730124519790
USER	Load - Runway	706	START	1730124519794	1730124519794
USER	Load - Runway	707	START	1730124519799	1730124519799
USER	Load - Runway	708	START	1730124519803	1730124519803
USER	Load - Runway	709	START	1730124519807	1730124519807
USER	Load - Runway	710	START	1730124519812	1730124519812
USER	Load - Runway	711	START	1730124519816	1730124519816
USER	Load - Runway	712	START	1730124519821	1730124519821
USER	Load - Runway	713	START	1730124519825	1730124519825
USER	Load - Runway	714	START	1730124519829	1730124519829
USER	Load - Runway	715	START	1730124519834	1730124519834
USER	Load - Runway	716	START	1730124519838	1730124519838
USER	Load - Runway	717	START	1730124519842	1730124519842
USER	Load - Runway	718	START	1730124519847	1730124519847
USER	Load - Runway	719	START	1730124519852	1730124519852
USER	Load - Runway	720	START	1730124519857	1730124519857
USER	Load - Runway	721	START	1730124519863	1730124519863
USER	Load - Runway	722	START	1730124519867	1730124519867
USER	Load - Runway	723	START	1730124519871	1730124519871
USER	Load - Runway	724	START	1730124519876	1730124519876
USER	Load - Runway	725	START	1730124519880	1730124519880
USER	Load - Runway	726	START	1730124519884	1730124519884
USER	Load - Runway	727	START	1730124519888	1730124519888
USER	Load - Runway	728	START	1730124519893	1730124519893
USER	Load - Runway	729	START	1730124519897	1730124519897
USER	Load - Runway	730	START	1730124519902	1730124519902
USER	Load - Runway	731	START	1730124519907	1730124519907
USER	Load - Runway	732	START	1730124519911	1730124519911
USER	Load - Runway	733	START	1730124519915	1730124519915
USER	Load - Runway	734	START	1730124519919	1730124519919
USER	Load - Runway	735	START	1730124519923	1730124519923
USER	Load - Runway	736	START	1730124519928	1730124519928
USER	Load - Runway	737	START	1730124519932	1730124519932
USER	Load - Runway	738	START	1730124519936	1730124519936
USER	Load - Runway	739	START	1730124519941	1730124519941
USER	Load - Runway	740	START	1730124519946	1730124519946
USER	Load - Runway	741	START	1730124519951	1730124519951
USER	Load - Runway	742	START	1730124519956	1730124519956
USER	Load - Runway	743	START	1730124519961	1730124519961
USER	Load - Runway	744	START	1730124519966	1730124519966
USER	Load - Runway	745	START	1730124519970	1730124519970
USER	Load - Runway	746	START	1730124519975	1730124519975
USER	Load - Runway	747	START	1730124519981	1730124519981
USER	Load - Runway	748	START	1730124519986	1730124519986
USER	Load - Runway	749	START	1730124519992	1730124519992
USER	Load - Runway	750	START	1730124519997	1730124519997
USER	Load - Runway	751	START	1730124520002	1730124520002
USER	Load - Runway	752	START	1730124520007	1730124520007
USER	Load - Runway	753	START	1730124520011	1730124520011
USER	Load - Runway	754	START	1730124520016	1730124520016
USER	Load - Runway	755	START	1730124520021	1730124520021
USER	Load - Runway	756	START	1730124520025	1730124520025
USER	Load - Runway	757	START	1730124520029	1730124520029
USER	Load - Runway	758	START	1730124520034	1730124520034
USER	Load - Runway	759	START	1730124520039	1730124520039
USER	Load - Runway	760	START	1730124520043	1730124520043
USER	Load - Runway	761	START	1730124520047	1730124520047
USER	Load - Runway	762	START	1730124520052	1730124520052
USER	Load - Runway	763	START	1730124520058	1730124520058
USER	Load - Runway	764	START	1730124520063	1730124520063
USER	Load - Runway	765	START	1730124520068	1730124520068
USER	Load - Runway	766	START	1730124520074	1730124520074
USER	Load - Runway	767	START	1730124520079	1730124520079
USER	Load - Runway	768	START	1730124520083	1730124520083
USER	Load - Runway	769	START	1730124520087	1730124520087
USER	Load - Runway	770	START	1730124520091	1730124520091
USER	Load - Runway	771	START	1730124520095	1730124520095
USER	Load - Runway	772	START	1730124520099	1730124520099
USER	Load - Runway	773	START	1730124520103	1730124520103
USER	Load - Runway	774	START	1730124520107	1730124520107
USER	Load - Runway	775	START	1730124520115	1730124520115
USER	Load - Runway	776	START	1730124520119	1730124520119
USER	Load - Runway	777	START	1730124520123	1730124520123
USER	Load - Runway	778	START	1730124520133	1730124520133
USER	Load - Runway	779	START	1730124520138	1730124520138
USER	Load - Runway	780	START	1730124520142	1730124520142
USER	Load - Runway	781	START	1730124520148	1730124520148
USER	Load - Runway	782	START	1730124520152	1730124520152
USER	Load - Runway	783	START	1730124520156	1730124520156
USER	Load - Runway	784	START	1730124520162	1730124520162
USER	Load - Runway	785	START	1730124520166	1730124520166
USER	Load - Runway	786	START	1730124520170	1730124520170
USER	Load - Runway	787	START	1730124520175	1730124520175
USER	Load - Runway	788	START	1730124520179	1730124520179
USER	Load - Runway	789	START	1730124520183	1730124520183
USER	Load - Runway	790	START	1730124520188	1730124520188
